GB2013201865	The impacts in general include : increased yield of crops , increased production and income of the beneficiary households , improved health , increased asset building and better living conditions enhanced market integration and higher demand for farm activities increased participation of women in economic activities and decision making , empowerment of women in terms of income utilisation , information and knowledge exchange declined diversity of landraces of crops , declining traditional soil fertility management practices due to reliance on fertilisers and pesticides increased inequality in wealth of users and non-users.	include	The impacts in general	increased yield of crops enhanced market integration increased participation of decision making , knowledge exchange declined diversity of landraces of crops , declining traditional soil fertility management practices due to reliance on pesticides increased inequality in wealth of users	1	1				
FR2016204802	Identifying effective methods of assessing model quality and performance has become a challenging but vital imperative , considering the variety of factors influencing model outputs.	has become	Identifying effective methods of assessing performance	a vital imperative	considering the variety of factors	1	1			
US2016B00163	Field experiments were conducted in the 2012 and 2013 cropping seasons at Haramaya and Babile research stations in eastern Ethiopia to assess the effects of integrating climate change resilience strategies on CBB of common bean.	were conducted in	Field experiments	2013 cropping seasons	1	1				
PH2001100478	After a 3 - day stress , the CAT ( catalase ) activity in all cultivars increased.	increased	the CAT ( catalase ) activity in all cultivars	After a 3 - day stress	1	1				
RU2018001332	More than 2.1 thousand ha of land are irrigated in the Volgograd region by the surface method thereby supposing the use of a network of small transport canals that feed water from domestic canals to irrigation furrows.	are irrigated in	more than 2.1 thousand ha of land	the Volgograd region	1	1				
XF2017001458	The book provides the scientific basis required by students and scientists involved in the development of sustainable agroecosystems and contributes to a range of disciplines including Agriculture , Biology , Geography , Landscape Ecology , Organic Farming , Biological Control , and Global Change Ecology.	provides	The book	the scientific basis required by students	1	1				
IR2016700126	The results showed that under complete irrigation conditions , the highest leaf area index was recorded in zinc sulfate and mycorrhizae treated plant.	showed	The results	that under complete irrigation conditions , the highest leaf area index was recorded in zinc sulfate	1	1				
AV20120116301	Both landscape characteristics ( wetland proximity to nearest woodland and the amount of woodland surrounding the wetland ) and biotic interactions ( fish predation ) had the largest influence on tadpole community structure.	had	Both landscape characteristics	the largest influence on tadpole community structure	1	1				
PH9610806	Prolonged period in the seedbed aggravated these effects.	aggravated	Prolonged period in the seedbed	these effects	1	1				
PH2001100474	Nitrogen rate ( kg / ha ) of fix - schedule N management was 150 and 225 in the DS and 0 , 60 and 120 in the WS , applied as basal and topdressed at midtillering , panicle initiation , and flowering.	applied	120 in the WS	as basal	1	1				
PH1998010355	When panicles were place at 60 percent of canopy height , canopy photosynthesis was 150 - 240 percent of rates for plants with panicles placed at 100 percent of canopy height.	had rates of	canopy photosynthesis	60 percent	1	1				
CN2012002311	The soil of Bei'an with the highest SOM content had the highest diversity indices ( H ) , richness indices ( S ) , and evenness indices ( E ) of microbe populations.	had	The soil of Bei'an with the highest SOM content	the evenness indices ( E ) of microbe populations	1	1				
GB2012100191	In Mesoamerica , it is becoming increasingly clear that smallholder coffee farmers and forest communities can contribute significantly to mitigate climate change , yet existing mechanisms have offered few avenues for benefitting these actors , and in some cases even threaten to undermine their livelihoods.	can contribute significantly to mitigate	smallholder coffee farmers	climate change	1	1				
XE20122002844	Providing the theoretical and conceptual framework for this continually evolving field , Agroecology : The Ecology of Sustainable Food Systems , Second Edition explores environmental factors and complexities affecting agricultural crops and animals.	affecting	environmental complexities	agricultural crops	1	1				
BG2019206854	Also , species associated with open woodlands and wetlands such as , Colias palaeno , Boloria euphrosyne and the glade - inhabiting Leptidea sinapis have all decreased markedly.	have decreased	species associated with wetlands such as , Boloria euphrosyne	markedly	1	1				
US2012403354	Sustainable production , and conservation will be promoted through training on agro-ecology , forestry management , and organic production , aiming at stabilizing , promoting , and marketing basic production.	will be promoted	conservation	aiming at marketing basic production	1	1				
RU2009000486	One of the problems to be addressed by engineering agroecology is creation of such natural and technical systems that meet the requirements of sustainable development.	to be addressed	the problems	by engineering agroecology	1	1				
BY2007000933	Research results proved that application of 0,3 - 0,35 l / ha of Galera 334 SL and 0,12 - 0,16 kg / ha of Lontrel Grand 75 WG provided plant protection against perennial and some annual dicotyledon weed varieties in course of the whole vegetation period and promoted yieldincreasing	provided	that application of 0,12 - 0,16 kg / ha of Lontrel WG	plant protection against perennial	in course of the whole vegetation period	1	1			
FR2014013360	Additionally , legumes are used as diversification crops in rotations based on oilseed rape and cereals.	are used	legumes	as diversification crops	1	1				
GB2013202632	This commissioned paper reviews the substantial body of fertiliser literature and attempts to provide a balanced view to the policy options available regarding fertiliser subsidies for smallholder agriculture in SSA.Although there are some differences , the paper reports that most of the literature agrees that enabling conditions for rapid fertiliser adoption include : increased investment in transportation and marketingbetter extension services and extension messagescost - effective means to reduce the risks of using fertilizer and producing for the marketfacilitation of rural financial markets for the financing of fertiliser purchasesResearchers and practitioners increasingly appreciate that complementary interventions must accompany fertiliser promotion programmes , and that these must explicitly regard improvements in land husbandry practices , the type of fertiliser recommended , and methods of application.	reports	the paper	that most of the literature agrees that these must explicitly regard improvements in land husbandry practices , the type of fertiliser recommended	1	1				
